Customer_ID,Gender,Customer_Type,Age,Type_of_Travel,Class,Flight_Distance
2797,Female,Loyal,66,Business,Business,2955
2798,Male,Loyal,72,Personal,Economy Plus,2796
2801,Male,Loyal,37,Personal,Economy Plus,2956
2802,Female,Loyal,20,Personal,Economy Plus,914
2824,Female,Loyal,19,Personal,Business,3771
2826,Male,Loyal,14,Personal,Economy,3282
2831,Female,Loyal,16,Business,Business,2230
2837,Male,Loyal,53,Personal,Business,2973
2839,Male,Loyal,36,Personal,Economy Plus,4029
2842,Female,Loyal,41,Personal,Business,4591
2844,Female,Loyal,73,Business,Economy,607
2850,Male,Loyal,56,Personal,Business,1159
2852,Male,Loyal,44,Personal,Economy,2576
2856,Male,Loyal,16,Personal,Economy,1008
2858,Male,Loyal,79,Personal,Economy,3165
2859,Male,Loyal,35,Personal,Economy,3335
2867,Female,Disloyal,35,Personal,Economy,2260
2868,Female,Loyal,34,Personal,Economy Plus,166
2873,Male,Loyal,15,Personal,Economy Plus,3174
2874,Male,Loyal,22,Personal,Economy Plus,1174
2877,Female,Loyal,64,Business,Business,3568
2878,Male,Disloyal,41,Personal,Economy,3029
2882,Male,Loyal,30,Personal,Economy Plus,4617
2883,Female,Loyal,73,Business,Economy Plus,3188
2886,Female,Loyal,77,Personal,Economy Plus,770
2888,Female,Loyal,24,Business,Business,1927
2892,Female,Loyal,82,Business,Economy,2890
2895,Male,Disloyal,37,Personal,Economy,4157
2896,Female,Disloyal,45,Business,Economy Plus,4936
2904,Male,Loyal,16,Personal,Economy,709
2908,Female,Loyal,40,Personal,Economy,2496
2912,Male,Loyal,42,Personal,Business,4130
2918,Female,Disloyal,40,Business,Business,4438
2922,Female,Loyal,78,Business,Economy,4977
2927,Female,Loyal,61,Business,Economy,1741
2932,Female,Loyal,80,Personal,Economy,915
2938,Female,Loyal,41,Personal,Economy,2746
2940,Female,Loyal,65,Personal,Business,39
2942,Female,Loyal,46,Business,Business,3774
2947,Female,Disloyal,19,Business,Economy,621
2949,Male,Loyal,78,Personal,Economy,2333
2951,Male,Loyal,8,Business,Business,2057
2960,Female,Loyal,82,Personal,Economy,3064
2961,Female,Loyal,25,Personal,Economy,486
2962,Male,Loyal,16,Business,Economy,4511
2967,Male,Loyal,40,Personal,Economy,299
2971,Male,Loyal,37,Personal,Economy Plus,309
2976,Male,Loyal,16,Personal,Economy,168
2983,Male,Loyal,66,Personal,Economy,776
2988,Male,Loyal,55,Personal,Economy,2380
2990,Female,Loyal,31,Personal,Business,220
2995,Female,Loyal,74,Business,Economy,791
3006,Male,Loyal,62,Business,Economy,2782
3017,Female,Loyal,25,Personal,Economy,1062
3019,Female,Disloyal,40,Business,Economy Plus,920
3022,Female,Disloyal,17,Personal,Economy Plus,1018
3029,Male,Loyal,43,Personal,Economy,4153
3033,Female,Loyal,67,Personal,Business,1500
3034,Male,Loyal,81,Personal,Economy,558
3036,Female,Loyal,41,Personal,Economy Plus,3308
3043,Male,Disloyal,59,Personal,Business,4876
3049,Female,Loyal,29,Personal,Economy,4485
3052,Male,Loyal,8,Personal,Economy,3310
3054,Male,Loyal,84,Personal,Economy,671
3056,Male,Disloyal,37,Business,Economy Plus,32
3062,Male,Loyal,72,Personal,Economy,2928
3066,Male,Disloyal,37,Personal,Business,3044
3068,Male,Disloyal,70,Personal,Economy Plus,1745
3076,Male,Loyal,77,Business,Economy,4732
3078,Male,Loyal,77,Personal,Economy,3159
3079,Female,Loyal,83,Personal,Economy,3756
3083,Male,Disloyal,17,Business,Business,4715
3085,Female,Loyal,58,Personal,Economy,484
3088,Male,Disloyal,14,Personal,Economy,1119
3089,Male,Disloyal,42,Personal,Economy Plus,4022
3091,Female,Loyal,52,Business,Business,2398
3099,Female,Loyal,25,Personal,Economy Plus,507
3109,Female,Loyal,39,Personal,Economy,3684
3115,Female,Loyal,52,Personal,Economy,1832
3121,Male,Loyal,9,Business,Economy,601
3122,Female,Disloyal,64,Personal,Economy Plus,3317
3125,Male,Loyal,80,Personal,Business,2056
3126,Male,Disloyal,16,Business,Economy,3948
3127,Female,Disloyal,73,Personal,Economy Plus,51
3129,Male,Loyal,24,Personal,Economy,3011
3131,Female,Loyal,84,Personal,Economy,968
3142,Male,Loyal,76,Personal,Business,874
3146,Male,Loyal,52,Personal,Economy Plus,1479
3147,Male,Disloyal,10,Personal,Economy,971
3149,Male,Disloyal,10,Personal,Economy,2534
3153,Female,Loyal,63,Personal,Business,1887
3159,Male,Loyal,16,Personal,Business,366
3163,Female,Loyal,42,Business,Economy,70
3167,Male,Loyal,70,Personal,Economy,3094
3170,Male,Loyal,8,Business,Business,2726
3171,Female,Disloyal,64,Business,Economy,2175
3173,Female,Loyal,9,Personal,Economy,720
3184,Male,Loyal,71,Personal,Economy,4673
3189,Male,Loyal,35,Personal,Economy Plus,379
3193,Female,Disloyal,75,Personal,Economy,1410
3197,Male,Disloyal,82,Personal,Economy,4089
3202,Female,Disloyal,59,Personal,Economy,2108
3208,Male,Loyal,47,Personal,Business,3831
3212,Male,Loyal,64,Personal,Business,1722
3214,Male,Loyal,15,Personal,Economy,3000
3216,Female,Loyal,62,Personal,Economy Plus,3598
3217,Female,Loyal,11,Personal,Economy,4120
3223,Female,Disloyal,42,Personal,Business,3613
3226,Male,Loyal,27,Personal,Economy Plus,1937
3243,Male,Loyal,71,Personal,Economy,3291
3247,Male,Loyal,65,Personal,Economy,3219
3248,Male,Loyal,84,Business,Economy,4488
3255,Male,Loyal,62,Business,Economy,1966
3259,Male,Loyal,29,Personal,Economy,2325
3263,Female,Loyal,44,Personal,Economy Plus,70
3264,Male,Loyal,16,Personal,Economy,1319
3265,Male,Loyal,67,Personal,Economy,644
3267,Male,Loyal,31,Personal,Economy,935
3279,Female,Loyal,79,Business,Business,4669
3286,Female,Loyal,69,Personal,Economy,1356
3297,Female,Loyal,38,Personal,Economy,4432
3305,Female,Loyal,15,Personal,Economy Plus,4697
3315,Male,Loyal,26,Personal,Economy,2709
3317,Female,Loyal,37,Business,Economy Plus,4399
3322,Female,Loyal,68,Personal,Economy,4864
3326,Male,Disloyal,84,Personal,Economy Plus,973
3329,Female,Loyal,11,Personal,Economy,41
3331,Female,Disloyal,28,Personal,Economy,4828
3335,Male,Loyal,37,Personal,Business,2344
3339,Female,Loyal,49,Personal,Economy,1758
3349,Male,Loyal,46,Personal,Economy,3838
3354,Female,Loyal,49,Personal,Business,2154
3362,Female,Loyal,56,Personal,Economy Plus,4770
3370,Female,Loyal,74,Business,Economy,3563
3378,Female,Loyal,85,Business,Economy,1877
3380,Male,Loyal,37,Personal,Economy Plus,4937
3382,Male,Loyal,34,Business,Economy,1970
3384,Male,Loyal,30,Business,Business,3622
3385,Male,Loyal,25,Personal,Economy,804
3394,Female,Loyal,15,Business,Economy,3354
3395,Female,Loyal,54,Business,Economy,4513
3396,Female,Loyal,54,Personal,Economy,1540
3399,Female,Loyal,37,Business,Economy,2583
3401,Male,Loyal,35,Personal,Economy,3090
3408,Female,Disloyal,53,Business,Economy Plus,3537
3419,Male,Loyal,57,Personal,Economy,1165
3424,Male,Loyal,56,Personal,Economy,3374
3433,Male,Disloyal,43,Personal,Business,2066
3443,Female,Loyal,19,Personal,Economy,161
3452,Male,Loyal,70,Business,Business,1307
3463,Male,Disloyal,33,Personal,Economy,3040
3470,Male,Disloyal,52,Personal,Economy,4107
3473,Male,Loyal,60,Personal,Economy Plus,2101
3478,Male,Loyal,75,Personal,Business,1923
3481,Female,Loyal,38,Personal,Economy,4709
3484,Male,Disloyal,18,Personal,Economy Plus,1863
3486,Female,Disloyal,59,Personal,Economy,1727
3488,Female,Disloyal,22,Personal,Business,1275
3491,Male,Loyal,73,Personal,Economy,3736
3497,Male,Loyal,70,Personal,Economy,4263
3498,Female,Disloyal,14,Personal,Business,520
3499,Female,Loyal,39,Personal,Economy Plus,3640
3503,Male,Disloyal,14,Business,Economy,3583
3507,Female,Loyal,20,Personal,Economy Plus,499
3515,Male,Disloyal,36,Business,Economy Plus,1016
3524,Female,Loyal,75,Personal,Economy,2235
3525,Male,Loyal,34,Business,Economy,3841
3526,Female,Loyal,21,Personal,Economy,2700
3527,Female,Loyal,38,Business,Economy,2646
3535,Male,Disloyal,35,Business,Economy Plus,4658
3537,Female,Loyal,44,Personal,Economy,67
3547,Female,Loyal,76,Business,Business,3648
3561,Female,Loyal,69,Business,Economy,696
3562,Male,Loyal,75,Personal,Economy,515
3566,Female,Loyal,20,Personal,Economy,1398
3570,Male,Loyal,81,Business,Economy,1304
3572,Female,Loyal,13,Personal,Economy Plus,1746
3577,Male,Loyal,13,Personal,Economy,2477
3586,Female,Loyal,39,Personal,Economy Plus,4086
3593,Female,Disloyal,66,Personal,Business,4339
3596,Female,Loyal,25,Personal,Economy Plus,2372
3603,Male,Loyal,29,Personal,Economy,4598
3604,Male,Loyal,7,Personal,Business,2405
3608,Female,Loyal,53,Personal,Business,3739
3610,Male,Loyal,11,Business,Economy Plus,2625
3613,Female,Loyal,78,Personal,Economy Plus,3911
3618,Male,Loyal,13,Personal,Economy,34
3624,Female,Disloyal,62,Personal,Business,4512
3643,Female,Loyal,61,Personal,Economy,985
3668,Female,Loyal,67,Business,Business,2783
3670,Male,Loyal,57,Personal,Economy,1429
3672,Male,Loyal,66,Personal,Economy,2875
3688,Female,Disloyal,48,Personal,Economy,803
3692,Female,Disloyal,67,Business,Economy,4242
3695,Male,Loyal,12,Business,Economy,3120
3698,Male,Loyal,60,Personal,Economy Plus,4390
3699,Female,Loyal,22,Personal,Economy,4392
3711,Female,Loyal,62,Personal,Business,2863
3713,Male,Loyal,13,Personal,Economy Plus,98
3714,Female,Loyal,75,Business,Business,1244
3716,Male,Disloyal,22,Personal,Economy,3127
3717,Male,Disloyal,37,Personal,Business,1512
3738,Female,Loyal,59,Business,Economy,376
3739,Female,Loyal,56,Personal,Business,127
3740,Male,Loyal,43,Personal,Economy,4736
3743,Female,Loyal,71,Business,Business,4057
3745,Female,Disloyal,81,Business,Economy,2080
3746,Male,Loyal,81,Personal,Economy,1372
3750,Male,Loyal,38,Personal,Economy,2490
3755,Female,Loyal,23,Personal,Business,820
3756,Female,Loyal,14,Business,Business,2959
3758,Male,Disloyal,37,Personal,Business,2576
3762,Male,Loyal,50,Personal,Economy,1564
3769,Male,Disloyal,53,Personal,Economy,233
3771,Male,Loyal,55,Personal,Economy Plus,1016
3776,Male,Disloyal,63,Personal,Business,4967
3779,Male,Disloyal,42,Business,Economy Plus,4269
3788,Male,Loyal,42,Personal,Economy Plus,1184
3789,Female,Loyal,47,Personal,Economy,1166
3795,Female,Loyal,84,Personal,Economy Plus,3933
3796,Male,Disloyal,34,Personal,Economy,1255
3797,Female,Loyal,8,Business,Economy,32
3812,Female,Disloyal,48,Personal,Business,1802
3813,Male,Loyal,19,Business,Economy,3602
3815,Female,Disloyal,22,Personal,Economy,1360
3816,Male,Disloyal,16,Business,Business,1983
3821,Male,Disloyal,9,Business,Economy,4545
3823,Female,Loyal,27,Personal,Economy Plus,851
3827,Female,Disloyal,46,Personal,Economy,3605
3838,Female,Loyal,23,Personal,Economy,4141
3839,Female,Disloyal,22,Personal,Economy,4176
3844,Female,Loyal,60,Personal,Economy,4195
3851,Male,Loyal,22,Business,Economy Plus,2693
3853,Female,Loyal,67,Personal,Economy,2903
3857,Male,Loyal,26,Personal,Economy Plus,1300
3859,Female,Disloyal,78,Personal,Economy Plus,3357
3863,Male,Loyal,61,Business,Economy,3616
3874,Female,Loyal,45,Personal,Economy,2448
3877,Male,Loyal,19,Business,Economy,3355
3878,Female,Loyal,35,Personal,Economy,1248
3879,Female,Loyal,76,Business,Economy Plus,627
3881,Male,Disloyal,30,Business,Economy Plus,4539
3882,Female,Loyal,33,Personal,Economy Plus,481
3888,Female,Loyal,35,Business,Economy,2077
3898,Male,Loyal,14,Personal,Economy Plus,3938
3911,Female,Disloyal,40,Business,Economy Plus,2971
3916,Female,Loyal,66,Personal,Economy,3385
3920,Female,Disloyal,15,Personal,Business,4227
3921,Female,Loyal,54,Personal,Economy Plus,1111
3923,Female,Loyal,75,Personal,Economy,2380
3929,Female,Disloyal,56,Personal,Economy,3210
3934,Male,Loyal,25,Business,Business,1475
3941,Female,Loyal,9,Personal,Economy,3564
3942,Male,Loyal,17,Personal,Economy Plus,3788
3944,Male,Loyal,48,Personal,Business,2408
3949,Female,Loyal,17,Personal,Economy,2151
3960,Female,Disloyal,67,Business,Business,4638
3963,Female,Loyal,10,Personal,Economy,409
3969,Male,Loyal,67,Personal,Economy,2144
3971,Female,Loyal,55,Personal,Economy,3340
3972,Male,Loyal,52,Personal,Economy Plus,373
3973,Male,Loyal,49,Personal,Economy,983
3983,Female,Loyal,68,Business,Economy,1677
3984,Female,Loyal,76,Business,Business,123
3985,Female,Loyal,11,Personal,Economy Plus,1775
3987,Female,Loyal,59,Personal,Economy Plus,1495
3992,Female,Disloyal,9,Personal,Economy,2389
4003,Female,Disloyal,53,Business,Economy,4091
4004,Female,Loyal,16,Business,Business,4774
4006,Female,Loyal,35,Personal,Economy Plus,3880
4008,Male,Disloyal,31,Business,Economy,2470
4013,Female,Loyal,20,Personal,Economy,2914
4022,Male,Loyal,76,Personal,Economy Plus,3109
4032,Female,Loyal,54,Business,Economy,4169
4036,Female,Loyal,63,Personal,Economy,1383
4038,Male,Loyal,57,Personal,Economy,4890
4040,Male,Loyal,76,Personal,Economy Plus,1574
4045,Male,Loyal,74,Personal,Economy Plus,3394
4049,Female,Loyal,65,Personal,Economy,153
4055,Female,Loyal,40,Personal,Economy,2294
4066,Female,Loyal,75,Business,Economy,1373
4069,Female,Loyal,53,Personal,Economy,3107
4070,Female,Loyal,9,Business,Economy Plus,237
4073,Male,Loyal,16,Personal,Economy,3029
4077,Female,Disloyal,15,Personal,Economy,1551
4081,Female,Disloyal,54,Personal,Economy,2062
4086,Male,Loyal,79,Personal,Business,764
4087,Male,Loyal,14,Business,Economy Plus,86
4105,Male,Disloyal,10,Business,Business,4506
4106,Male,Disloyal,15,Personal,Economy,4723
4113,Male,Loyal,37,Personal,Economy Plus,1287
4115,Male,Loyal,27,Personal,Business,1651
4118,Male,Loyal,80,Personal,Economy,4601
4121,Female,Loyal,64,Personal,Economy Plus,613
4127,Female,Loyal,63,Personal,Economy,2091
4136,Male,Loyal,53,Personal,Economy Plus,1836
4137,Female,Loyal,82,Personal,Economy,153
4145,Female,Loyal,9,Business,Economy,1631
4149,Female,Loyal,84,Personal,Economy Plus,4637
4153,Female,Loyal,69,Personal,Economy,4707
4154,Male,Loyal,18,Business,Economy Plus,563
4155,Female,Loyal,49,Personal,Economy,4599
4160,Female,Loyal,70,Business,Business,2324
4164,Male,Loyal,39,Business,Economy,2878
4170,Female,Loyal,58,Personal,Economy,2650
4173,Male,Loyal,15,Business,Economy,2427
4187,Male,Loyal,58,Business,Business,391
4191,Female,Loyal,48,Personal,Economy,1420
4192,Male,Loyal,56,Personal,Economy,2368
4194,Female,Loyal,66,Personal,Economy,3045
4195,Male,Loyal,83,Personal,Economy,4072
4197,Male,Loyal,79,Business,Economy,2333
4200,Male,Loyal,29,Personal,Economy,4658
4208,Female,Disloyal,30,Personal,Economy,4572
4209,Female,Disloyal,49,Business,Economy,2303
4223,Female,Loyal,27,Personal,Economy,4621
4225,Female,Disloyal,55,Business,Business,4718
4229,Male,Loyal,20,Business,Business,4733
4231,Male,Disloyal,68,Personal,Economy,964
4232,Male,Loyal,46,Personal,Economy Plus,2827
4237,Male,Loyal,36,Personal,Economy,4518
4240,Male,Disloyal,46,Personal,Economy,1784
4248,Male,Loyal,56,Personal,Economy Plus,2813
4253,Male,Loyal,80,Personal,Economy,164
4262,Female,Loyal,27,Personal,Economy Plus,2734
4263,Male,Loyal,76,Business,Economy Plus,3875
4280,Female,Loyal,65,Personal,Economy,2004
4282,Male,Disloyal,25,Personal,Economy Plus,1653
4283,Female,Loyal,83,Personal,Economy Plus,2698
4294,Male,Loyal,64,Personal,Economy Plus,2553
4299,Female,Loyal,54,Personal,Economy,1179
4305,Male,Loyal,65,Personal,Economy,3528
4314,Male,Disloyal,81,Business,Economy,4652
4318,Male,Loyal,80,Personal,Business,2274
4322,Male,Loyal,35,Personal,Business,3670
4323,Male,Disloyal,81,Personal,Economy Plus,4056
4328,Female,Loyal,25,Business,Economy,4370
4329,Male,Loyal,19,Business,Economy,2319
4331,Female,Loyal,20,Personal,Economy,3692
4334,Male,Disloyal,27,Business,Economy,2703
4337,Male,Loyal,72,Personal,Business,3928
4353,Male,Loyal,51,Business,Economy,4716
4354,Male,Loyal,75,Personal,Economy,1378
4357,Male,Loyal,66,Business,Economy,3975
4365,Male,Loyal,53,Business,Economy Plus,4389
4367,Female,Loyal,55,Personal,Economy,1645
4378,Female,Loyal,57,Personal,Economy,943
4379,Female,Loyal,44,Personal,Economy,689
4380,Female,Loyal,19,Business,Economy Plus,201
4385,Male,Loyal,37,Personal,Economy,557
4389,Female,Loyal,31,Personal,Business,4538
4394,Male,Loyal,48,Personal,Economy,3901
4403,Male,Loyal,30,Personal,Economy Plus,892
4420,Female,Loyal,29,Personal,Economy,4487
4421,Female,Loyal,54,Personal,Economy,3037
4435,Female,Loyal,23,Personal,Economy,392
4440,Female,Loyal,74,Business,Business,3190
4445,Female,Loyal,35,Personal,Economy,1401
4450,Female,Disloyal,77,Business,Economy,4845
4452,Female,Loyal,24,Personal,Economy,3622
4457,Female,Loyal,16,Business,Economy,3404
4464,Male,Loyal,39,Personal,Economy,3532
4472,Female,Loyal,11,Personal,Economy,4522
4479,Male,Loyal,43,Business,Economy,908
4480,Female,Loyal,48,Personal,Economy,232
4493,Female,Disloyal,39,Business,Economy,3480
4494,Female,Loyal,9,Business,Economy,644
4500,Female,Loyal,25,Personal,Economy,2547
4508,Male,Loyal,28,Personal,Economy Plus,2449
4511,Male,Loyal,25,Personal,Economy,4117
4512,Male,Disloyal,23,Personal,Economy,2625
4519,Female,Loyal,12,Business,Economy,3884
4528,Male,Loyal,16,Business,Economy Plus,1215
4530,Male,Loyal,71,Business,Economy Plus,2543
4534,Male,Loyal,48,Personal,Economy,173
4542,Female,Loyal,73,Personal,Economy,938
4549,Male,Loyal,38,Personal,Economy,1767
4553,Male,Loyal,67,Personal,Economy,339
4558,Female,Loyal,25,Personal,Economy Plus,3262
4559,Male,Disloyal,18,Business,Business,3796
4564,Male,Loyal,67,Business,Economy,4508
4565,Male,Loyal,84,Personal,Economy,1744
4569,Female,Loyal,8,Business,Economy,202
4579,Male,Loyal,39,Personal,Economy Plus,2893
4583,Female,Loyal,20,Personal,Economy,2097
4586,Female,Loyal,75,Personal,Economy Plus,4815
4592,Male,Loyal,79,Personal,Economy,3036
4602,Male,Loyal,72,Business,Business,194
4606,Female,Loyal,41,Personal,Economy,3773
4607,Female,Loyal,77,Personal,Economy Plus,100
4609,Female,Loyal,41,Personal,Business,547
4610,Male,Loyal,34,Personal,Economy,1216
4616,Male,Loyal,31,Personal,Economy Plus,1300
4619,Male,Loyal,58,Business,Economy Plus,4533
4620,Male,Loyal,63,Business,Business,1283
4621,Female,Disloyal,28,Business,Economy,2344
4623,Male,Disloyal,27,Personal,Economy Plus,4558
4625,Female,Disloyal,71,Personal,Economy,2734
4629,Male,Loyal,32,Personal,Business,4360
4634,Female,Loyal,35,Personal,Economy,163
4637,Male,Loyal,65,Personal,Economy,2909
4651,Female,Loyal,21,Personal,Economy,3124
4652,Female,Disloyal,56,Personal,Economy Plus,4912
4654,Male,Loyal,33,Personal,Economy,3252
4655,Female,Loyal,83,Business,Economy,4605
4656,Male,Loyal,21,Personal,Economy Plus,2721
4658,Male,Loyal,81,Personal,Economy,3102
4666,Female,Loyal,58,Business,Economy Plus,824
4672,Female,Disloyal,35,Personal,Economy,1797
4673,Male,Loyal,85,Personal,Economy Plus,1982
4676,Female,Loyal,79,Personal,Business,208
4678,Male,Disloyal,64,Personal,Economy,2791
4687,Male,Loyal,44,Business,Economy,2079
4688,Female,Disloyal,41,Personal,Business,3104
4705,Female,Disloyal,53,Business,Economy Plus,873
4711,Male,Loyal,82,Business,Economy Plus,1481
4712,Female,Loyal,74,Personal,Economy,1067
4714,Female,Loyal,31,Personal,Economy,1159
4716,Male,Loyal,69,Personal,Business,2446
4718,Male,Loyal,27,Business,Economy Plus,3956
4723,Male,Disloyal,84,Personal,Business,4466
4729,Male,Loyal,50,Business,Economy,3051
4731,Male,Loyal,79,Personal,Business,2185
4735,Female,Loyal,8,Personal,Economy,3312
4742,Male,Loyal,46,Personal,Economy,4458
4743,Male,Loyal,8,Business,Economy,1955
4744,Female,Loyal,22,Personal,Economy,1037
4745,Male,Loyal,27,Personal,Economy,432
